strategy,coverage,accepted_mae
RICA2 uncertainty,0.6528704939919893,6.214746502784894
RICA2 uncertainty,0.6542056074766355,6.2238850850774625
RICA2 uncertainty,0.6555407209612817,6.217030744977948
RICA2 uncertainty,0.6568758344459279,6.219824298142145
RICA2 uncertainty,0.6582109479305741,6.208370941190793
RICA2 uncertainty,0.6595460614152203,6.202263223506088
RICA2 uncertainty,0.6608811748998665,6.206716233979121
RICA2 uncertainty,0.6622162883845126,6.2590005701343205
RICA2 uncertainty,0.6635514018691588,6.258533044671659
RICA2 uncertainty,0.664886515353805,6.248333018218807
RICA2 uncertainty,0.6662216288384513,6.239983301987062
RICA2 uncertainty,0.6675567423230975,6.238607693668754
RICA2 uncertainty,0.6688918558077437,6.233739278995973
RICA2 uncertainty,0.6702269692923899,6.225079467752688
RICA2 uncertainty,0.671562082777036,6.216451651618832
RICA2 uncertainty,0.6728971962616822,6.204351959031163
RICA2 uncertainty,0.6742323097463284,6.2006790579393645
RICA2 uncertainty,0.6755674232309746,6.190550005194019
RICA2 uncertainty,0.6769025367156208,6.189691301880062
RICA2 uncertainty,0.678237650200267,6.178384431330267
RICA2 uncertainty,0.6795727636849133,6.172360287986271
RICA2 uncertainty,0.6809078771695594,6.175345652371206
RICA2 uncertainty,0.6822429906542056,6.172581678642481
RICA2 uncertainty,0.6835781041388518,6.167330814341112
RICA2 uncertainty,0.684913217623498,6.164648266751427
RICA2 uncertainty,0.6862483311081442,6.175602492863015
RICA2 uncertainty,0.6875834445927904,6.1636689942312755
RICA2 uncertainty,0.6889185580774366,6.156659344744456
RICA2 uncertainty,0.6902536715620827,6.148907168934866
RICA2 uncertainty,0.6915887850467289,6.167613680205203
RICA2 uncertainty,0.6929238985313751,6.171239776325506
RICA2 uncertainty,0.6942590120160214,6.167778120730501
RICA2 uncertainty,0.6955941255006676,6.162364815371878
RICA2 uncertainty,0.6969292389853138,6.1545005224092755
RICA2 uncertainty,0.69826435246996,6.165944352876073
RICA2 uncertainty,0.6995994659546061,6.1594171255703225
RICA2 uncertainty,0.7009345794392523,6.148585682992848
RICA2 uncertainty,0.7022696929238985,6.140353829902755
RICA2 uncertainty,0.7036048064085447,6.136986188631949
RICA2 uncertainty,0.7049399198931909,6.133614919113529
RICA2 uncertainty,0.7062750333778371,6.129764810958435
RICA2 uncertainty,0.7076101468624834,6.12192052749994
RICA2 uncertainty,0.7089452603471295,6.119680823188294
RICA2 uncertainty,0.7102803738317757,6.109520538147481
RICA2 uncertainty,0.7116154873164219,6.100204967883943
RICA2 uncertainty,0.7129506008010681,6.111557474170534
RICA2 uncertainty,0.7142857142857143,6.124353063180763
RICA2 uncertainty,0.7156208277703605,6.12124926741902
RICA2 uncertainty,0.7169559412550067,6.123236228531603
RICA2 uncertainty,0.7182910547396528,6.125952511624636
RICA2 uncertainty,0.719626168224299,6.130056917424518
RICA2 uncertainty,0.7209612817089452,6.153139389974513
RICA2 uncertainty,0.7222963951935915,6.15218294999309
RICA2 uncertainty,0.7236315086782377,6.147764711589637
RICA2 uncertainty,0.7249666221628839,6.141001315638971
RICA2 uncertainty,0.7263017356475301,6.1403279522889935
RICA2 uncertainty,0.7276368491321762,6.134625105219832
RICA2 uncertainty,0.7289719626168224,6.127117252138753
RICA2 uncertainty,0.7303070761014686,6.119714760531481
RICA2 uncertainty,0.7316421895861148,6.117206886010039
RICA2 uncertainty,0.732977303070761,6.114199693885467
RICA2 uncertainty,0.7343124165554072,6.107445517335831
RICA2 uncertainty,0.7356475300400535,6.099024377345849
RICA2 uncertainty,0.7369826435246996,6.088007483341582
RICA2 uncertainty,0.7383177570093458,6.083472739075585
RICA2 uncertainty,0.739652870493992,6.081428996868001
RICA2 uncertainty,0.7409879839786382,6.081041868524105
RICA2 uncertainty,0.7423230974632844,6.070973658099797
RICA2 uncertainty,0.7436582109479306,6.0615349427337755
RICA2 uncertainty,0.7449933244325768,6.06552153538325
RICA2 uncertainty,0.7463284379172229,6.055014301958178
RICA2 uncertainty,0.7476635514018691,6.053052154911549
RICA2 uncertainty,0.7489986648865153,6.050278530689935
RICA2 uncertainty,0.7503337783711616,6.048968096296584
RICA2 uncertainty,0.7516688918558078,6.0423928772462245
RICA2 uncertainty,0.753004005340454,6.044385992317255
RICA2 uncertainty,0.7543391188251002,6.0427240788901
RICA2 uncertainty,0.7556742323097463,6.047161112493134
RICA2 uncertainty,0.7570093457943925,6.04486759516468
RICA2 uncertainty,0.7583444592790387,6.050548242086702
RICA2 uncertainty,0.7596795727636849,6.044567301876332
RICA2 uncertainty,0.7610146862483311,6.04442540971242
RICA2 uncertainty,0.7623497997329773,6.034795399696913
RICA2 uncertainty,0.7636849132176236,6.030260779029083
RICA2 uncertainty,0.7650200267022697,6.025416423019288
RICA2 uncertainty,0.7663551401869159,6.029815939777897
RICA2 uncertainty,0.7676902536715621,6.032009685778488
RICA2 uncertainty,0.7690253671562083,6.024474243879602
RICA2 uncertainty,0.7703604806408545,6.0272711708603275
RICA2 uncertainty,0.7716955941255007,6.0243754630274164
RICA2 uncertainty,0.7730307076101469,6.020070573582421
RICA2 uncertainty,0.774365821094793,6.013852949787702
RICA2 uncertainty,0.7757009345794392,6.008409528642405
RICA2 uncertainty,0.7770360480640854,5.999102233522203
RICA2 uncertainty,0.7783711615487316,5.994133161959553
RICA2 uncertainty,0.7797062750333779,5.995356404809791
RICA2 uncertainty,0.7810413885180241,5.991361340485959
RICA2 uncertainty,0.7823765020026703,6.006683590942453
RICA2 uncertainty,0.7837116154873164,5.9979570445546555
RICA2 uncertainty,0.7850467289719626,5.993975742167989
RICA2 uncertainty,0.7863818424566088,5.9873107076188345
RICA2 uncertainty,0.787716955941255,5.992450703869053
RICA2 uncertainty,0.7890520694259012,5.99025174642111
RICA2 uncertainty,0.7903871829105474,5.991141125454467
RICA2 uncertainty,0.7917222963951935,5.998115676810202
RICA2 uncertainty,0.7930574098798397,5.9956788229098175
RICA2 uncertainty,0.794392523364486,6.005734339689883
RICA2 uncertainty,0.7957276368491322,5.99624543474062
RICA2 uncertainty,0.7970627503337784,5.98890668104629
RICA2 uncertainty,0.7983978638184246,5.9872116721036495
RICA2 uncertainty,0.7997329773030708,5.98197557113617
RICA2 uncertainty,0.8010680907877169,5.989506559304024
RICA2 uncertainty,0.8024032042723631,5.988833054968725
RICA2 uncertainty,0.8037383177570093,5.999183466967778
RICA2 uncertainty,0.8050734312416555,5.989904245236644
RICA2 uncertainty,0.8064085447263017,5.9847144452019885
RICA2 uncertainty,0.807743658210948,5.976330907824242
RICA2 uncertainty,0.8090787716955942,5.9701305527268325
RICA2 uncertainty,0.8104138851802403,5.961580528003798
RICA2 uncertainty,0.8117489986648865,5.953923608976981
RICA2 uncertainty,0.8130841121495327,5.948514848895287
RICA2 uncertainty,0.8144192256341789,5.950903501077389
RICA2 uncertainty,0.8157543391188251,5.942219175553582
RICA2 uncertainty,0.8170894526034713,5.941065082252636
RICA2 uncertainty,0.8184245660881175,5.945093942900686
RICA2 uncertainty,0.8197596795727636,5.948461858410425
RICA2 uncertainty,0.8210947930574098,5.94086356876306
RICA2 uncertainty,0.822429906542056,5.937332638884931
RICA2 uncertainty,0.8237650200267023,5.9341419997088
RICA2 uncertainty,0.8251001335113485,5.934138822984373
RICA2 uncertainty,0.8264352469959947,5.924979442432764
RICA2 uncertainty,0.8277703604806409,5.926400299767934
RICA2 uncertainty,0.829105473965287,5.928211784674374
RICA2 uncertainty,0.8304405874499332,5.925411429540929
RICA2 uncertainty,0.8317757009345794,5.919254022170438
RICA2 uncertainty,0.8331108144192256,5.916641529246042
RICA2 uncertainty,0.8344459279038718,5.91057679985392
RICA2 uncertainty,0.835781041388518,5.919927600803204
RICA2 uncertainty,0.8371161548731643,5.924766206994319
RICA2 uncertainty,0.8384512683578104,5.929976933725818
RICA2 uncertainty,0.8397863818424566,5.93259942738745
RICA2 uncertainty,0.8411214953271028,5.930076484597272
RICA2 uncertainty,0.842456608811749,5.926476265003465
RICA2 uncertainty,0.8437917222963952,5.9173104536895265
RICA2 uncertainty,0.8451268357810414,5.911957641621407
RICA2 uncertainty,0.8464619492656876,5.9075544401179485
RICA2 uncertainty,0.8477970627503337,5.909827690254632
RICA2 uncertainty,0.8491321762349799,5.90247947204284
RICA2 uncertainty,0.8504672897196262,5.897003835934321
RICA2 uncertainty,0.8518024032042724,5.8965573263006
RICA2 uncertainty,0.8531375166889186,5.8916232232230605
RICA2 uncertainty,0.8544726301735648,5.884151924120845
RICA2 uncertainty,0.855807743658211,5.875053771447955
RICA2 uncertainty,0.8571428571428571,5.867274719765556
RICA2 uncertainty,0.8584779706275033,5.860232783537562
RICA2 uncertainty,0.8598130841121495,5.856252578973239
RICA2 uncertainty,0.8611481975967957,5.852651317878403
RICA2 uncertainty,0.8624833110814419,5.8508512127359085
RICA2 uncertainty,0.8638184245660881,5.853185293282134
RICA2 uncertainty,0.8651535380507344,5.854788680251022
RICA2 uncertainty,0.8664886515353805,5.8502794712163135
RICA2 uncertainty,0.8678237650200267,5.8518518622188616
RICA2 uncertainty,0.8691588785046729,5.858453601347297
RICA2 uncertainty,0.8704939919893191,5.8840854744319495
RICA2 uncertainty,0.8718291054739653,5.879585078624612
RICA2 uncertainty,0.8731642189586115,5.886669493684323
RICA2 uncertainty,0.8744993324432577,5.896143914400962
RICA2 uncertainty,0.8758344459279038,5.887427292779066
RICA2 uncertainty,0.87716955941255,5.897760006795712
RICA2 uncertainty,0.8785046728971962,5.900354963577378
RICA2 uncertainty,0.8798397863818425,5.893799711890598
RICA2 uncertainty,0.8811748998664887,5.8903604154267315
RICA2 uncertainty,0.8825100133511349,5.887295429079529
RICA2 uncertainty,0.8838451268357811,5.879154624765305
RICA2 uncertainty,0.8851802403204272,5.871476934016492
RICA2 uncertainty,0.8865153538050734,5.873481826776055
RICA2 uncertainty,0.8878504672897196,5.884021064661612
RICA2 uncertainty,0.8891855807743658,5.904012709856145
RICA2 uncertainty,0.890520694259012,5.913909669394816
RICA2 uncertainty,0.8918558077436582,5.905179581858196
RICA2 uncertainty,0.8931909212283045,5.897728050557064
RICA2 uncertainty,0.8945260347129506,5.892440090135073
RICA2 uncertainty,0.8958611481975968,5.890341120745248
RICA2 uncertainty,0.897196261682243,5.888597761014853
RICA2 uncertainty,0.8985313751668892,5.88378050430491
RICA2 uncertainty,0.8998664886515354,5.876616044033108
RICA2 uncertainty,0.9012016021361816,5.878016405140139
RICA2 uncertainty,0.9025367156208278,5.873668781616917
RICA2 uncertainty,0.9038718291054739,5.8689084417619455
RICA2 uncertainty,0.9052069425901201,5.865570853456832
RICA2 uncertainty,0.9065420560747663,5.85942495449708
RICA2 uncertainty,0.9078771695594126,5.854149739957798
RICA2 uncertainty,0.9092122830440588,5.85029931351816
RICA2 uncertainty,0.910547396528705,5.845060787138767
RICA2 uncertainty,0.9118825100133512,5.848064007683061
RICA2 uncertainty,0.9132176234979973,5.847796764583681
RICA2 uncertainty,0.9145527369826435,5.841881743195174
RICA2 uncertainty,0.9158878504672897,5.839059712553923
RICA2 uncertainty,0.9172229639519359,5.831362886887688
RICA2 uncertainty,0.9185580774365821,5.82767238661376
RICA2 uncertainty,0.9198931909212283,5.826387700884344
RICA2 uncertainty,0.9212283044058746,5.827802613382214
RICA2 uncertainty,0.9225634178905207,5.822875231686984
RICA2 uncertainty,0.9238985313751669,5.816937332433793
RICA2 uncertainty,0.9252336448598131,5.8142332013909295
RICA2 uncertainty,0.9265687583444593,5.81705639740801
RICA2 uncertainty,0.9279038718291055,5.817217546578469
RICA2 uncertainty,0.9292389853137517,5.81316389355134
RICA2 uncertainty,0.9305740987983978,5.807633173133605
RICA2 uncertainty,0.931909212283044,5.813101929880165
RICA2 uncertainty,0.9332443257676902,5.808831922240203
RICA2 uncertainty,0.9345794392523364,5.8157121794493065
RICA2 uncertainty,0.9359145527369827,5.810289284324701
RICA2 uncertainty,0.9372496662216289,5.806351198889952
RICA2 uncertainty,0.9385847797062751,5.799386049161955
RICA2 uncertainty,0.9399198931909212,5.794788437956118
RICA2 uncertainty,0.9412550066755674,5.788475899706179
RICA2 uncertainty,0.9425901201602136,5.791478371963475
RICA2 uncertainty,0.9439252336448598,5.786591543623232
RICA2 uncertainty,0.945260347129506,5.779358525583994
RICA2 uncertainty,0.9465954606141522,5.777731778542335
RICA2 uncertainty,0.9479305740987984,5.771335416970644
RICA2 uncertainty,0.9492656875834445,5.766100208521331
RICA2 uncertainty,0.9506008010680908,5.763864274110248
RICA2 uncertainty,0.951935914552737,5.773633128645691
RICA2 uncertainty,0.9532710280373832,5.770222612028676
RICA2 uncertainty,0.9546061415220294,5.77773388938335
RICA2 uncertainty,0.9559412550066756,5.775422656717892
RICA2 uncertainty,0.9572763684913218,5.777212521548862
RICA2 uncertainty,0.9586114819759679,5.769364664716787
RICA2 uncertainty,0.9599465954606141,5.76452706425377
RICA2 uncertainty,0.9612817089452603,5.758629003958467
RICA2 uncertainty,0.9626168224299065,5.773479947878382
RICA2 uncertainty,0.9639519359145527,5.772784837765357
RICA2 uncertainty,0.965287049399199,5.778859318208213
RICA2 uncertainty,0.9666221628838452,5.777903309872694
RICA2 uncertainty,0.9679572763684913,5.7809751759928885
RICA2 uncertainty,0.9692923898531375,5.787980679617298
RICA2 uncertainty,0.9706275033377837,5.784713555645644
RICA2 uncertainty,0.9719626168224299,5.783389034210961
RICA2 uncertainty,0.9732977303070761,5.795553001478029
RICA2 uncertainty,0.9746328437917223,5.793474893413485
RICA2 uncertainty,0.9759679572763685,5.804598863789489
RICA2 uncertainty,0.9773030707610146,5.798057627021108
RICA2 uncertainty,0.9786381842456608,5.791638214823882
RICA2 uncertainty,0.9799732977303071,5.7874929064531555
RICA2 uncertainty,0.9813084112149533,5.781691927687552
RICA2 uncertainty,0.9826435246995995,5.774069783164129
RICA2 uncertainty,0.9839786381842457,5.772774378045222
RICA2 uncertainty,0.9853137516688919,5.7653362742402585
RICA2 uncertainty,0.986648865153538,5.758206272858912
RICA2 uncertainty,0.9879839786381842,5.755549607022894
RICA2 uncertainty,0.9893190921228304,5.749247217346965
RICA2 uncertainty,0.9906542056074766,5.745972693849789
RICA2 uncertainty,0.9919893190921228,5.7383518180926005
RICA2 uncertainty,0.9933244325767691,5.733594470566982
RICA2 uncertainty,0.9946595460614153,5.727742225433858
RICA2 uncertainty,0.9959946595460614,5.728201709993425
RICA2 uncertainty,0.9973297730307076,5.736605757319008
RICA2 uncertainty,0.9986648865153538,5.7318441070143145
RICA2 uncertainty,1.0,5.724603291869028
Combined exploratory priority,0.0013351134846461949,0.6482230067253099
Combined exploratory priority,0.0026702269692923898,1.7382947981357653
Combined exploratory priority,0.004005340453938585,2.664204712708802
Combined exploratory priority,0.0053404539385847796,4.082710343971854
Combined exploratory priority,0.006675567423230975,3.930078431665902
Combined exploratory priority,0.00801068090787717,3.798750676463051
Combined exploratory priority,0.009345794392523364,3.7712182328104995
Combined exploratory priority,0.010680907877169559,4.62794244978577
Combined exploratory priority,0.012016021361815754,4.212511146234141
Combined exploratory priority,0.01335113484646195,4.551784188523888
Combined exploratory priority,0.014686248331108143,4.237315488335761
Combined exploratory priority,0.01602136181575434,4.200228660491605
Combined exploratory priority,0.017356475300400534,4.066376908983175
Combined exploratory priority,0.018691588785046728,4.317316090262362
Combined exploratory priority,0.020026702269692925,4.679875863244136
Combined exploratory priority,0.021361815754339118,4.6849315145984285
Combined exploratory priority,0.022696929238985315,4.680125576783629
Combined exploratory priority,0.02403204272363151,4.740452216731178
Combined exploratory priority,0.025367156208277702,4.786330031093798
Combined exploratory priority,0.0267022696929239,4.726976215094328
Combined exploratory priority,0.028037383177570093,4.563947729127747
Combined exploratory priority,0.029372496662216287,4.3573000544851475
Combined exploratory priority,0.030707610146862484,5.073819900854773
Combined exploratory priority,0.03204272363150868,4.865113224834203
Combined exploratory priority,0.03337783711615487,4.732123773694037
Combined exploratory priority,0.03471295060080107,4.589211841987875
Combined exploratory priority,0.036048064085447265,4.422339625849767
Combined exploratory priority,0.037383177570093455,4.4172037147251615
Combined exploratory priority,0.03871829105473965,4.535695998036655
Combined exploratory priority,0.04005340453938585,4.401108897204199
Combined exploratory priority,0.04138851802403204,4.403210494378881
Combined exploratory priority,0.042723631508678236,4.280707568698562
Combined exploratory priority,0.044058744993324434,4.320223413701309
Combined exploratory priority,0.04539385847797063,4.205034865154062
Combined exploratory priority,0.04672897196261682,4.33057233199477
Combined exploratory priority,0.04806408544726302,4.547045983229245
Combined exploratory priority,0.049399198931909215,4.563656047248356
Combined exploratory priority,0.050734312416555405,4.640022225783842
Combined exploratory priority,0.0520694259012016,4.609277870704729
Combined exploratory priority,0.0534045393858478,4.494792191375046
Combined exploratory priority,0.05473965287049399,4.393316243359953
Combined exploratory priority,0.056074766355140186,4.301903253534718
Combined exploratory priority,0.05740987983978638,4.610006661515595
Combined exploratory priority,0.05874499332443257,4.615728156989946
Combined exploratory priority,0.06008010680907877,4.658326539241602
Combined exploratory priority,0.06141522029372497,4.730614029204713
Combined exploratory priority,0.06275033377837116,4.687606948179765
Combined exploratory priority,0.06408544726301736,4.626968548859778
Combined exploratory priority,0.06542056074766354,4.617977168100826
Combined exploratory priority,0.06675567423230974,4.590257811430095
Combined exploratory priority,0.06809078771695594,4.597164990010797
Combined exploratory priority,0.06942590120160214,4.586021273041572
Combined exploratory priority,0.07076101468624833,4.596515187188138
Combined exploratory priority,0.07209612817089453,4.55466288252561
Combined exploratory priority,0.07343124165554073,4.503455113622274
Combined exploratory priority,0.07476635514018691,4.473951009171349
Combined exploratory priority,0.07610146862483311,4.553704649277945
Combined exploratory priority,0.0774365821094793,4.490380475865354
Combined exploratory priority,0.0787716955941255,4.632224634961555
Combined exploratory priority,0.0801068090787717,4.937993820210297
Combined exploratory priority,0.0814419225634179,4.951710178129007
Combined exploratory priority,0.08277703604806408,4.883794899453077
Combined exploratory priority,0.08411214953271028,4.877574374822396
Combined exploratory priority,0.08544726301735647,4.824914712901226
Combined exploratory priority,0.08678237650200267,4.777186532926099
Combined exploratory priority,0.08811748998664887,4.782477439951263
Combined exploratory priority,0.08945260347129506,4.80016534594235
Combined exploratory priority,0.09078771695594126,4.761627296259736
Combined exploratory priority,0.09212283044058744,4.74710989370942
Combined exploratory priority,0.09345794392523364,4.712864744248134
Combined exploratory priority,0.09479305740987984,4.680280770266979
Combined exploratory priority,0.09612817089452604,5.056237979222916
Combined exploratory priority,0.09746328437917223,5.052825118121627
Combined exploratory priority,0.09879839786381843,5.066577720672294
Combined exploratory priority,0.10013351134846461,5.027372493185599
Combined exploratory priority,0.10146862483311081,4.963565488412583
Combined exploratory priority,0.102803738317757,4.932177493225831
Combined exploratory priority,0.1041388518024032,4.928252075018408
Combined exploratory priority,0.1054739652870494,4.910111498396985
Combined exploratory priority,0.1068090787716956,5.023677657999099
Combined exploratory priority,0.1081441922563418,5.029043494889766
Combined exploratory priority,0.10947930574098798,4.988296409085757
Combined exploratory priority,0.11081441922563418,4.975896863174367
Combined exploratory priority,0.11214953271028037,5.1011342468556204
Combined exploratory priority,0.11348464619492657,5.046365621158306
Combined exploratory priority,0.11481975967957277,5.021682201913277
Combined exploratory priority,0.11615487316421896,4.976189918283416
Combined exploratory priority,0.11748998664886515,4.9404524542374375
Combined exploratory priority,0.11882510013351134,4.908505888934552
Combined exploratory priority,0.12016021361815754,4.865538967531589
Combined exploratory priority,0.12149532710280374,4.861075521864735
Combined exploratory priority,0.12283044058744993,4.829675728996164
Combined exploratory priority,0.12416555407209613,4.904240271631749
Combined exploratory priority,0.12550066755674233,4.852942089964736
Combined exploratory priority,0.1268357810413885,4.833704472221827
Combined exploratory priority,0.12817089452603472,4.78852281369269
Combined exploratory priority,0.1295060080106809,4.757732578588209
Combined exploratory priority,0.1308411214953271,4.741616009676031
Combined exploratory priority,0.1321762349799733,4.703014889794469
Combined exploratory priority,0.13351134846461948,4.665508246822656
Combined exploratory priority,0.1348464619492657,4.62896794950313
Combined exploratory priority,0.13618157543391188,4.604908374796312
Combined exploratory priority,0.1375166889185581,4.571454857908986
Combined exploratory priority,0.13885180240320427,4.5656933507351924
Combined exploratory priority,0.14018691588785046,4.553421936514832
Combined exploratory priority,0.14152202937249667,4.517216528611925
Combined exploratory priority,0.14285714285714285,4.483194277216898
Combined exploratory priority,0.14419225634178906,4.552850117818625
Combined exploratory priority,0.14552736982643524,4.522256133542695
Combined exploratory priority,0.14686248331108145,4.5060871274173255
Combined exploratory priority,0.14819759679572764,4.483524651417325
Combined exploratory priority,0.14953271028037382,4.446881034219904
Combined exploratory priority,0.15086782376502003,4.410257959255075
Combined exploratory priority,0.15220293724966621,4.410215652715741
Combined exploratory priority,0.15353805073431243,4.376611079134371
Combined exploratory priority,0.1548731642189586,4.421881803492533
Combined exploratory priority,0.15620827770360482,4.438340678977915
Combined exploratory priority,0.157543391188251,4.410867287927007
Combined exploratory priority,0.1588785046728972,4.408228972104667
Combined exploratory priority,0.1602136181575434,4.420381837053845
Combined exploratory priority,0.16154873164218958,4.405828293241745
Combined exploratory priority,0.1628838451268358,4.370000363712917
Combined exploratory priority,0.16421895861148197,4.395891070605778
Combined exploratory priority,0.16555407209612816,4.3914137199497025
Combined exploratory priority,0.16688918558077437,4.361607328364848
Combined exploratory priority,0.16822429906542055,4.4292300878275945
Combined exploratory priority,0.16955941255006676,4.435863004035836
Combined exploratory priority,0.17089452603471295,4.643616334078833
Combined exploratory priority,0.17222963951935916,4.623508112846419
Combined exploratory priority,0.17356475300400534,4.624580781801388
Combined exploratory priority,0.17489986648865152,4.590201454180797
Combined exploratory priority,0.17623497997329773,4.68215002477169
Combined exploratory priority,0.17757009345794392,4.661538862955749
Combined exploratory priority,0.17890520694259013,4.662856889691814
Combined exploratory priority,0.1802403204272363,4.663313615264714
Combined exploratory priority,0.18157543391188252,4.634870534322278
Combined exploratory priority,0.1829105473965287,4.60824547982455
Combined exploratory priority,0.1842456608811749,4.606527605818016
Combined exploratory priority,0.1855807743658211,4.609043320566414
Combined exploratory priority,0.18691588785046728,4.641815172522194
Combined exploratory priority,0.1882510013351135,4.628390822863957
Combined exploratory priority,0.18958611481975968,4.611281628752467
Combined exploratory priority,0.1909212283044059,4.6049192798856655
Combined exploratory priority,0.19225634178905207,4.6130076767804296
Combined exploratory priority,0.19359145527369825,4.648782502023309
Combined exploratory priority,0.19492656875834447,4.629397902403995
Combined exploratory priority,0.19626168224299065,4.603920371512165
Combined exploratory priority,0.19759679572763686,4.592713659625197
Combined exploratory priority,0.19893190921228304,4.572116745894386
Combined exploratory priority,0.20026702269692923,4.5737650089919555
Combined exploratory priority,0.20160213618157544,4.549122755936043
Combined exploratory priority,0.20293724966622162,4.547862786119312
Combined exploratory priority,0.20427236315086783,4.5283287308779006
Combined exploratory priority,0.205607476635514,4.722807963125696
Combined exploratory priority,0.20694259012016022,4.733038869933734
Combined exploratory priority,0.2082777036048064,4.709592328259767
Combined exploratory priority,0.2096128170894526,4.695360789292365
Combined exploratory priority,0.2109479305740988,4.713986993864931
Combined exploratory priority,0.21228304405874499,4.760392201847435
Combined exploratory priority,0.2136181575433912,4.744841494759543
Combined exploratory priority,0.21495327102803738,4.74696489717279
Combined exploratory priority,0.2162883845126836,4.718723098785603
Combined exploratory priority,0.21762349799732977,4.744570941426818
Combined exploratory priority,0.21895861148197596,4.784779559243015
Combined exploratory priority,0.22029372496662217,4.763780658768884
Combined exploratory priority,0.22162883845126835,4.736239679202615
Combined exploratory priority,0.22296395193591456,4.738450249422809
Combined exploratory priority,0.22429906542056074,4.724786467486548
Combined exploratory priority,0.22563417890520696,4.720569230342757
Combined exploratory priority,0.22696929238985314,4.703686148357741
Combined exploratory priority,0.22830440587449932,4.697116603070531
Combined exploratory priority,0.22963951935914553,4.709878599849897
Combined exploratory priority,0.23097463284379172,4.726875121493558
Combined exploratory priority,0.23230974632843793,4.709000343159696
Combined exploratory priority,0.2336448598130841,4.693152986703598
Combined exploratory priority,0.2349799732977303,4.675663534956559
Combined exploratory priority,0.2363150867823765,4.667874368341628
Combined exploratory priority,0.2376502002670227,4.662759892875223
Combined exploratory priority,0.2389853137516689,4.677833867362756
Combined exploratory priority,0.24032042723631508,4.664928093476427
Combined exploratory priority,0.2416555407209613,4.677530213530221
Combined exploratory priority,0.24299065420560748,4.7193297575283175
Combined exploratory priority,0.24432576769025366,4.6940235658242395
Combined exploratory priority,0.24566088117489987,4.780674351017273
Combined exploratory priority,0.24699599465954605,4.8801004075303265
Combined exploratory priority,0.24833110814419226,4.90523986324748
Combined exploratory priority,0.24966622162883845,4.8820745127548495
Combined exploratory priority,0.25100133511348466,4.873080278138847
Combined exploratory priority,0.2523364485981308,4.85866601450418
Combined exploratory priority,0.253671562082777,4.852167056773838
Combined exploratory priority,0.25500667556742324,4.84061950147776
Combined exploratory priority,0.25634178905206945,4.844221247506017
Combined exploratory priority,0.2576769025367156,4.83742136785249
Combined exploratory priority,0.2590120160213618,4.859847234003629
Combined exploratory priority,0.260347129506008,4.852091330387653
Combined exploratory priority,0.2616822429906542,4.869611546258841
Combined exploratory priority,0.2630173564753004,4.88831445769005
Combined exploratory priority,0.2643524699599466,4.87906540777346
Combined exploratory priority,0.2656875834445928,4.870612477902791
Combined exploratory priority,0.26702269692923897,4.867380903622507
Combined exploratory priority,0.2683578104138852,4.845726418923679
Combined exploratory priority,0.2696929238985314,4.85108943205216
Combined exploratory priority,0.27102803738317754,4.83466989618804
Combined exploratory priority,0.27236315086782376,4.862634613823657
Combined exploratory priority,0.27369826435246997,4.855420424631456
Combined exploratory priority,0.2750333778371162,4.887840682924951
Combined exploratory priority,0.27636849132176233,4.882420248533216
Combined exploratory priority,0.27770360480640854,4.876535237342692
Combined exploratory priority,0.27903871829105475,4.880249649819574
Combined exploratory priority,0.2803738317757009,4.884267582441369
Combined exploratory priority,0.2817089452603471,4.874986717170589
Combined exploratory priority,0.28304405874499333,4.862929716898163
Combined exploratory priority,0.28437917222963954,4.855378144449891
Combined exploratory priority,0.2857142857142857,4.873688133299769
Combined exploratory priority,0.2870493991989319,4.890410492917826
Combined exploratory priority,0.2883845126835781,4.871103150789384
Combined exploratory priority,0.2897196261682243,4.854026729904012
Combined exploratory priority,0.2910547396528705,4.877061485549042
Combined exploratory priority,0.2923898531375167,4.927074681292522
Combined exploratory priority,0.2937249666221629,4.918824775783176
Combined exploratory priority,0.29506008010680906,4.93138618460001
Combined exploratory priority,0.2963951935914553,4.915782631438997
Combined exploratory priority,0.2977303070761015,4.923821754107427
Combined exploratory priority,0.29906542056074764,4.924051529014749
Combined exploratory priority,0.30040053404539385,4.908590912738111
Combined exploratory priority,0.30173564753004006,4.900678244488956
Combined exploratory priority,0.3030707610146863,4.900852012619835
Combined exploratory priority,0.30440587449933243,4.886710424257213
Combined exploratory priority,0.30574098798397864,4.868490768175198
Combined exploratory priority,0.30707610146862485,4.857858120756952
Combined exploratory priority,0.308411214953271,4.841527474594193
Combined exploratory priority,0.3097463284379172,4.837073968315561
Combined exploratory priority,0.31108144192256343,4.869984744083088
Combined exploratory priority,0.31241655540720964,4.850017489712589
Combined exploratory priority,0.3137516688918558,4.833572432370262
Combined exploratory priority,0.315086782376502,4.828586749356807
Combined exploratory priority,0.3164218958611482,4.817028774202247
Combined exploratory priority,0.3177570093457944,4.803850181451489
Combined exploratory priority,0.3190921228304406,4.802512028514714
Combined exploratory priority,0.3204272363150868,4.788346876133232
Combined exploratory priority,0.32176234979973295,4.777289955470076
Combined exploratory priority,0.32309746328437916,4.773499043344958
Combined exploratory priority,0.32443257676902537,4.818184927961953
Combined exploratory priority,0.3257676902536716,4.803594821847852
Combined exploratory priority,0.32710280373831774,4.787309166245314
Combined exploratory priority,0.32843791722296395,4.774273129398745
